SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,dataset,type,method,rank,objective
CCOC(=O)C1CCN(C(=O)N2CCOCC2)CC1,1,1,0.9967401623725892,2.0,CNS MPO,31,moses,wa,smiles_ga,76,1.0
CCOC(=O)C1CCN(C(=O)Cc2cccs2)CC1,1,1,0.9997408986091614,4.0,CNS MPO,31,moses,wa,smiles_ga,77,1.0
CCOC(=O)C1CCN(C(=O)Cc2ccc(Cl)cc2)CC1,1,1,0.9995131492614746,6.0,CNS MPO,36,moses,wa,smiles_ga,78,1.0
CCOC(=O)C1CCN(C(=O)COc2ccccc2)CC1,1,1,0.9970415234565736,2.0,CNS MPO,33,moses,wa,smiles_ga,79,1.0
CCOC(=O)C1CCN(C(=O)CCc2ccccc2)CC1,1,1,0.9945055842399596,2.0,CNS MPO,33,moses,wa,smiles_ga,80,1.0
CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,1,1,0.9999068975448608,2.0,CNS MPO,35,moses,wa,smiles_ga,81,1.0
CCOC(=O)C1CCCN(C(=O)c2ccccc2)C1,1,1,0.9992421865463256,2.0,CNS MPO,31,moses,wa,smiles_ga,82,1.0
CCOC(=O)C1CCCN(C(=O)c2cccc(C)c2)C1,1,1,0.9987950325012208,2.0,CNS MPO,34,moses,wa,smiles_ga,83,1.0
CCOC(=O)C1CCCN(C(=O)c2ccc(OCC)cc2)C1,1,1,0.9902672171592712,3.0,CNS MPO,36,moses,wa,smiles_ga,84,1.0
CCOC(=O)C1CCCN(C(=O)c2ccc(F)cc2)C1,1,1,0.9996860027313232,2.0,CNS MPO,34,moses,wa,smiles_ga,85,1.0
CCOC(=O)C1CCCN(C(=O)c2ccc(Cl)cc2)C1,1,1,0.994357407093048,2.0,CNS MPO,35,moses,wa,smiles_ga,86,1.0
CCOC(=O)C1CCCN(C(=O)CCc2ccccc2)C1,1,1,0.9957194924354552,4.0,CNS MPO,33,moses,wa,smiles_ga,87,1.0
CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)cc1,1,1,0.9988691210746764,3.0,CNS MPO,34,moses,wa,smiles_ga,88,1.0
CCN(Cc1ccccc1)C(=O)c1cc(OC)c(OC)c(OC)c1,1,1,0.9996474981307985,4.0,CNS MPO,39,moses,wa,smiles_ga,89,1.0
CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,1,0,1.0,14.0,CNS MPO,32,moses,wa,smiles_ga,90,1.0
CCN(CC)C(=O)c1cccc(C(=O)N(CC)CC)c1,1,0,1.0,16.0,CNS MPO,34,moses,wa,smiles_ga,91,1.0
CCN(CC)C(=O)c1ccc(C(=O)N(CC)CC)cc1,1,0,1.0,18.0,CNS MPO,34,moses,wa,smiles_ga,92,1.0
CCCN(CCC)C(=O)c1ccc(OC(C)=O)cc1,1,1,0.9998412132263184,43.0,CNS MPO,31,moses,wa,smiles_ga,93,1.0
CC(C)N(Cc1ccccc1)S(=O)(=O)N(C)C,1,1,0.996708869934082,44.0,CNS MPO,31,moses,wa,smiles_ga,94,1.0
CC(=O)c1ccc(N2CCN(C(=O)c3cccnc3)CC2)cc1,1,1,0.9999845027923584,10.0,CNS MPO,39,moses,wa,smiles_ga,95,1.0
CC(=O)Oc1ccccc1C(=O)n1cnc2ccccc21,1,1,0.9999412298202516,7.0,CNS MPO,33,moses,wa,smiles_ga,96,1.0
CC(=O)Oc1cccc(OC(C)=O)c1OC(C)=O,1,1,0.9998818635940552,2.0,CNS MPO,31,moses,wa,smiles_ga,97,1.0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,1,0,1.0,3.0,CNS MPO,33,moses,wa,smiles_ga,98,1.0
C=CCn1c(SCC(=O)OC)nc2ccccc2c1=O,1,1,0.9989525079727172,86.0,CNS MPO,31,moses,wa,smiles_ga,99,1.0
C=CCN(CC=C)S(=O)(=O)c1ccc(OC)cc1,1,1,0.9997535347938538,3.0,CNS MPO,32,moses,wa,smiles_ga,100,1.0
c1ncn(Cc2nc(-c3ccsc3)no2)n1,1,2,0.9940509200096128,68.0,CNS MPO,27,moses,wa,smiles_lstm,1,1.0
c1nc2occ(Sc3cnn(C4CCCCC4)c3)n2n1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,2,1.0
c1nc(Sc2nncn2-c2ncsn2)c2sccc2n1,0,11,0.0,-1.0,CNS MPO,31,moses,wa,smiles_lstm,3,1.0
c1nc(C2CCCN2Cc2noc(C3CC3)n2)no1,0,11,0.0,-1.0,CNS MPO,31,moses,wa,smiles_lstm,4,1.0
c1csc(SCc2nnc(C3CCCCC3)o2)n1,1,3,0.9982335949953256,27.0,CNS MPO,28,moses,wa,smiles_lstm,5,1.0
c1csc(N2CCCn3nnc(Cn4cncn4)c3C2)n1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,6,1.0
c1csc(Cn2nnnc2Sc2ccc3ccccc3n2)c1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,7,1.0
c1csc(Cn2nnnc2-c2ccnc3ccccc23)c1,1,2,0.9998261972822321,39.0,CNS MPO,32,moses,wa,smiles_lstm,8,1.0
c1csc(Cn2nnnc2-c2cc3c(s2)OCO3)c1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,9,1.0
c1csc(Cn2nnc(SCc3nccs3)n2)c1,1,5,0.7436136570430972,6.0,CNS MPO,28,moses,wa,smiles_lstm,10,1.0
c1csc(Cn2ncc(-c3nccs3)c2Cn2cccn2)c1,1,7,0.6923070615078153,13.0,CNS MPO,35,moses,wa,smiles_lstm,11,1.0
c1csc(Cn2cnnc2Sc2nnc(N3CCCC3)o2)c1,0,11,0.0,-1.0,CNS MPO,34,moses,wa,smiles_lstm,12,1.0
c1csc(Cn2cnnc2SCn2nnc3ncccc32)c1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,13,1.0
c1csc(Cn2cnnc2SCc2nnc(C3CC3)o2)c1,1,7,0.8456005881955633,20.0,CNS MPO,33,moses,wa,smiles_lstm,14,1.0
c1csc(Cn2cnc(-n3ccnn3)c2)c1,0,11,0.0,-1.0,CNS MPO,27,moses,wa,smiles_lstm,15,1.0
c1csc(Cn2ccnc2Cn2ccnc2-n2cnnc2)c1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,16,1.0
c1csc(Cn2ccnc2-c2cnc(Cc3ccsc3)o2)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wa,smiles_lstm,17,1.0
c1csc(Cn2cc(Sc3nnc(C4CCC4)o3)nn2)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wa,smiles_lstm,18,1.0
c1csc(Cn2cc(Cn3cnnc3)cn2)c1,1,5,0.9490083225591912,29.0,CNS MPO,27,moses,wa,smiles_lstm,19,1.0
c1csc(CCn2nnnc2SCc2ncnc3ccccc23)c1,1,3,0.9311209593723792,42.0,CNS MPO,34,moses,wa,smiles_lstm,20,1.0
c1csc(-n2nnnc2-n2cncn2)c1,0,11,0.0,-1.0,CNS MPO,25,moses,wa,smiles_lstm,21,1.0
c1csc(-n2nnnc2-c2ccnc(OC3CCCC3)n2)c1,0,11,0.0,-1.0,CNS MPO,36,moses,wa,smiles_lstm,22,1.0
c1csc(-n2nnnc2-c2cc(-c3ccsc3)no2)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wa,smiles_lstm,23,1.0
c1csc(-n2ncnc2Cc2cn3ccsc3n2)c1,0,11,0.0,-1.0,CNS MPO,30,moses,wa,smiles_lstm,24,1.0
c1csc(-n2ncnc2-c2nnc(C3CC3)o2)c1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,25,1.0
c1csc(-n2ncc(-c3cnc4ccsc4c3)n2)c1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,26,1.0
c1csc(-n2cc(Cn3nnc4ccccc43)nn2)c1,1,6,0.9792795069213186,13.0,CNS MPO,33,moses,wa,smiles_lstm,27,1.0
c1csc(-n2cc(-c3nnnn3-c3cccs3)nn2)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wa,smiles_lstm,28,1.0
c1csc(-c2nsc(N3CCOC(Cn4ccnc4)C3)n2)c1,1,6,0.974099397455074,143.0,CNS MPO,37,moses,wa,smiles_lstm,29,1.0
c1csc(-c2nsc(-c3nc4ccccn4n3)n2)c1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,30,1.0
c1csc(-c2noc(-c3ccc4ccccc4n3)n2)c1,0,11,0.0,-1.0,CNS MPO,34,moses,wa,smiles_lstm,31,1.0
c1coc(Cn2cnnc2SCc2cn3cccnc3n2)c1,1,6,0.8395545568161565,117.0,CNS MPO,32,moses,wa,smiles_lstm,32,1.0
c1coc(-n2cc(SCc3ccncc3)nn2)c1,0,11,0.0,-1.0,CNS MPO,29,moses,wa,smiles_lstm,33,1.0
c1coc(-c2noc(-c3csc4c3CCCC4)n2)c1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,34,1.0
c1cncc(Cn2cnnc2Sc2nncs2)c1,0,11,0.0,-1.0,CNS MPO,26,moses,wa,smiles_lstm,35,1.0
c1cncc(CSc2nnc(-c3ccsc3)o2)c1,1,3,0.9943556900064776,22.0,CNS MPO,29,moses,wa,smiles_lstm,36,1.0
c1cncc(-c2noc(-c3sccc3-n3cccn3)n2)c1,1,2,1.0,23.0,CNS MPO,36,moses,wa,smiles_lstm,37,1.0
c1cncc(-c2nnn(CCSc3ncnc4ccsc34)n2)c1,1,2,0.977229030076728,47.0,CNS MPO,36,moses,wa,smiles_lstm,38,1.0
c1cncc(-c2ncc(-c3cnc4ccccc4n3)s2)c1,1,2,0.99685255775519,44.0,CNS MPO,35,moses,wa,smiles_lstm,39,1.0
c1cncc(-c2ccnc(N3CCOCC3n3cccn3)n2)c1,0,11,0.0,-1.0,CNS MPO,36,moses,wa,smiles_lstm,40,1.0
c1cnc2c(Sc3nnnn3Cc3ccoc3)cccc2c1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,41,1.0
c1cnc(Sc2nnn(COCc3cccs3)n2)nc1,0,11,0.0,-1.0,CNS MPO,30,moses,wa,smiles_lstm,42,1.0
c1cnc(-c2nc(-c3cccs3)nn2C2CC2)nc1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,43,1.0
c1ccc2nc(-c3nc(-c4ccncc4)no3)ccc2c1,1,1,0.9999768733978271,17.0,CNS MPO,35,moses,wa,smiles_lstm,44,1.0
c1ccc2c(Sc3cc4ncccc4o3)ncnc2c1,1,2,0.9211006549843328,74.0,CNS MPO,30,moses,wa,smiles_lstm,45,1.0
c1ccc(Sc2ncnc(-n3cncn3)n2)cc1,0,11,0.0,-1.0,CNS MPO,29,moses,wa,smiles_lstm,46,1.0
c1ccc(Cn2nnnc2-n2cncn2)cc1,1,3,0.4150302381658557,5.0,CNS MPO,26,moses,wa,smiles_lstm,47,1.0
c1ccc(-n2nnnc2Sc2nnnn2-c2ccccc2)cc1,1,1,0.8458679914474487,16.0,CNS MPO,35,moses,wa,smiles_lstm,48,1.0
c1ccc(-n2nnnc2-c2ccnc(C3CCC3)n2)cc1,0,11,0.0,-1.0,CNS MPO,35,moses,wa,smiles_lstm,49,1.0
c1ccc(-n2ncc3c2ncn2nc(-c4ccncc4)nc32)cc1,1,2,0.9999784232128092,34.0,CNS MPO,40,moses,wa,smiles_lstm,50,1.0
c1ccc(-n2cc(CN3CCOC(Cn4cncn4)C3)nn2)cc1,1,8,0.8903092632566202,18.0,CNS MPO,39,moses,wa,smiles_lstm,51,1.0
c1ccc(-n2cc(-n3ccnc3C3CC3)nn2)cc1,0,11,0.0,-1.0,CNS MPO,33,moses,wa,smiles_lstm,52,1.0
c1ccc(-n2c(-c3ccncc3)nc3cnccc32)nc1,1,2,0.9948815604786322,8.0,CNS MPO,35,moses,wa,smiles_lstm,53,1.0
c1cc(N2CCN(c3ncns3)CC2)nc(C2CC2)n1,1,7,0.3193961858555783,22.0,CNS MPO,34,moses,wa,smiles_lstm,54,1.0
O=c1oncn1Sc1cccnc1N1CCOCC1,0,11,0.0,-1.0,CNS MPO,26,moses,wa,smiles_lstm,55,1.0
O=c1onc(-c2nccs2)n1-c1cc(Cl)cc(Cl)c1,0,11,0.0,-1.0,CNS MPO,36,moses,wa,smiles_lstm,56,1.0
O=c1onc(-c2ccn(Cc3ccc(Cl)cc3F)n2)n1Cl,0,11,0.0,-1.0,CNS MPO,37,moses,wa,smiles_lstm,57,1.0
O=c1onc(-c2cccs2)n1Cc1ccco1,0,11,0.0,-1.0,CNS MPO,27,moses,wa,smiles_lstm,58,1.0
O=c1onc(-c2cccnc2)n1Cc1cccc2ccccc12,1,2,0.9997557531201552,9.0,CNS MPO,35,moses,wa,smiles_lstm,59,1.0
O=c1onc(-c2ccccn2)n1Cc1nccs1,1,6,0.8245345642561633,11.0,CNS MPO,28,moses,wa,smiles_lstm,60,1.0
O=c1onc(-c2ccccn2)n1-c1ccccc1F,0,11,0.0,-1.0,CNS MPO,30,moses,wa,smiles_lstm,61,1.0
O=c1onc(-c2cccc(Cl)c2)n1Cc1cccnc1,1,2,0.9992176511707668,46.0,CNS MPO,33,moses,wa,smiles_lstm,62,1.0
O=c1onc(-c2ccc(F)cc2F)n1-n1cccc1,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,63,1.0
O=c1oc2cccnc2n1-c1cccs1,1,2,0.7363643512938971,72.0,CNS MPO,23,moses,wa,smiles_lstm,64,1.0
O=c1oc2cc(Cl)cnc2n1-c1ccccc1Cl,1,5,0.8867912273925553,10.0,CNS MPO,30,moses,wa,smiles_lstm,65,1.0
O=c1oc(-c2ccco2)nn1Cc1csc(-c2cccnc2)n1,0,11,0.0,-1.0,CNS MPO,38,moses,wa,smiles_lstm,66,1.0
O=c1oc(-c2cccnc2)nn1Cc1ccc(Cl)cc1F,1,2,0.9998941449412088,8.0,CNS MPO,34,moses,wa,smiles_lstm,67,1.0
O=c1oc(-c2cccnc2)nn1-c1cccc(Cl)c1,1,2,0.9237001412502648,5.0,CNS MPO,33,moses,wa,smiles_lstm,68,1.0
O=c1cc(Cn2cnnn2)nc(-c2ccccc2)o1,0,11,0.0,-1.0,CNS MPO,31,moses,wa,smiles_lstm,69,1.0
O=c1c2sccc2ncn1Cc1nc(-c2ccccn2)no1,1,4,0.6421602985233448,176.0,CNS MPO,34,moses,wa,smiles_lstm,70,1.0
O=c1c2cccnc2ncn1Sc1ccccc1Cl,0,11,0.0,-1.0,CNS MPO,27,moses,wa,smiles_lstm,71,1.0
O=c1c2ccc(Cl)cc2ncn1Cc1ccccn1,1,1,0.9977389574050904,29.0,CNS MPO,29,moses,wa,smiles_lstm,72,1.0
O=c1c2cc(Cl)ccc2ncn1CCn1cccn1,1,1,0.9999226331710817,103.0,CNS MPO,29,moses,wa,smiles_lstm,73,1.0
O=c1c2c3c(sc2ncn1-c1ccccc1)OCCO3,0,11,0.0,-1.0,CNS MPO,32,moses,wa,smiles_lstm,74,1.0
O=S(=O)(c1cccs1)N1CCn2cnc(C3CC3)c2C1,0,11,0.0,-1.0,CNS MPO,36,moses,wa,smiles_lstm,75,1.0
O=S(=O)(c1ccccc1)N1CCn2c(nnc2-c2ccco2)C1,0,11,0.0,-1.0,CNS MPO,40,moses,wa,smiles_lstm,76,1.0
O=S(=O)(c1ccc2c(c1)OCCO2)N1Cc2ccccc2C1F,0,11,0.0,-1.0,CNS MPO,39,moses,wa,smiles_lstm,77,1.0
O=S(=O)(c1c(F)cc(Cl)cc1F)N1CCn2ncnc21,0,11,0.0,-1.0,CNS MPO,37,moses,wa,smiles_lstm,78,1.0
O=C(c1cnc2ccccc2n1)N1CCN(c2nccs2)CC1,1,1,0.9999996423721312,60.0,CNS MPO,36,moses,wa,smiles_lstm,79,1.0
O=C(c1ccc2c(c1)OCO2)N1CCN(S(=O)c2ccco2)CC1,1,6,0.049868642581142215,32.0,CNS MPO,42,moses,wa,smiles_lstm,80,1.0
O=C(c1ccc(=O)oc1)N1CCN(Cc2cccnc2)CC1,1,1,0.999964714050293,36.0,CNS MPO,36,moses,wa,smiles_lstm,81,1.0
O=C(Cn1cnnn1)N(Cc1ccccc1F)CC1CC1,1,2,0.9960286484608218,43.0,CNS MPO,32,moses,wa,smiles_lstm,82,1.0
Fc1ccccc1Oc1ncnc2c1nnn2-c1ccccc1,1,4,0.9932576343108234,6.0,CNS MPO,32,moses,wa,smiles_lstm,83,1.0
Cn1nc(C(=O)OCn2cccn2)ccc1=O,1,2,0.9872037949704088,71.0,CNS MPO,27,moses,wa,smiles_lstm,84,1.0
Cn1c(SCc2ccccc2)nnc1-c1ccco1,1,3,0.7903364811922288,87.0,CNS MPO,28,moses,wa,smiles_lstm,85,1.0
Clc1cccc(-n2ncc3c2ncn2cnnc32)c1,1,3,0.9987194061906366,44.0,CNS MPO,31,moses,wa,smiles_lstm,86,1.0
Cc1oc2ccccc2c1S(=O)(=O)N1CCCc2ccccc21,1,2,0.1094270110757276,74.0,CNS MPO,37,moses,wa,smiles_lstm,87,1.0
Cc1nc(-c2ccccn2)nc(N2CCOc3ccccc32)n1,0,11,0.0,-1.0,CNS MPO,36,moses,wa,smiles_lstm,88,1.0
Cc1cccn2cc(-c3ccc(S(C)(=O)=O)cc3)nc12,1,4,0.992785867228256,67.0,CNS MPO,37,moses,wa,smiles_lstm,89,1.0
Cc1ccccc1OCC(=O)n1cnc2ccccc21,1,1,0.9952099919319152,10.0,CNS MPO,29,moses,wa,smiles_lstm,90,1.0
COc1cc(C(=O)N2CCC(C)CC2)cc(OC)c1OC,1,1,0.9201915860176086,2.0,CNS MPO,34,moses,wa,smiles_lstm,91,1.0
COC(=O)c1nc(-c2ccccc2)oc1N1CCCCC1,1,5,0.8361003957932969,39.0,CNS MPO,33,moses,wa,smiles_lstm,92,1.0
COC(=O)Oc1ccc2c(=O)c(Oc3ccc(OC)cc3)coc2c1,0,11,0.0,-1.0,CNS MPO,41,moses,wa,smiles_lstm,93,1.0
COC(=O)CSc1nc(C)c2ccc(OC)cc2n1,1,5,0.8955458164635527,94.0,CNS MPO,30,moses,wa,smiles_lstm,94,1.0
CN(C(=O)c1ccc(F)cc1)C(C#N)c1cccc(F)c1,1,2,0.9998471789325548,6.0,CNS MPO,37,moses,wa,smiles_lstm,95,1.0
CCSc1nc2c(c(-c3ccco3)n1)CCN(C(=O)OC)C2,0,11,0.0,-1.0,CNS MPO,38,moses,wa,smiles_lstm,96,1.0
CCOc1ccc(S(=O)(=O)Oc2ccccc2Cl)cc1,1,1,0.9998971223831176,40.0,CNS MPO,33,moses,wa,smiles_lstm,97,1.0
CCOC(=O)c1cnc2cc(Cl)c(F)cc2c1OCC,1,2,0.7860572453268908,96.0,CNS MPO,32,moses,wa,smiles_lstm,98,1.0
CCC(=O)N1CCN(c2ccc(C(C)=O)cc2F)CC1,1,1,0.999411940574646,58.0,CNS MPO,34,moses,wa,smiles_lstm,99,1.0
C1=CS2=NC(SCc3nc(C4CC4)cs3)=NC2=N1,0,11,0.0,-1.0,CNS MPO,34,moses,wa,smiles_lstm,100,1.0
O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccn1,1,1,0.9999673366546632,2.0,CNS MPO,37,moses,wa,graph_ga,1,1.0
O=C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,1,1,0.9364727139472958,85.0,CNS MPO,30,moses,wa,graph_ga,2,1.0
O=C(c1ccccn1)N1CCN(C(=O)c2ccccn2)CC1,1,2,0.9901989696419022,21.0,CNS MPO,36,moses,wa,graph_ga,3,1.0
O=C(c1cccc(C(=O)N2CCCC2)c1)N1CCCC1,1,1,0.9999510049819946,3.0,CNS MPO,34,moses,wa,graph_ga,4,1.0
O=C(c1ccc2c(c1)OCO2)N(Cc1ccccc1)c1ccccn1,1,1,0.9999318122863772,26.0,CNS MPO,40,moses,wa,graph_ga,5,1.0
O=C(Cc1ccccc1)c1ccccc1C(=O)N1CCOCC1,1,2,0.9344281344878418,3.0,CNS MPO,35,moses,wa,graph_ga,6,1.0
O=C(CN1CCCC1=O)N1CCN(c2cccc(Cl)c2)CC1,1,1,0.9997466206550598,89.0,CNS MPO,37,moses,wa,graph_ga,7,1.0
Fc1ccccc1CSc1nnnn1-c1ccc2c(c1)OCO2,1,2,0.9999924898147584,48.0,CNS MPO,34,moses,wa,graph_ga,8,1.0
Cn1c(=O)oc2ccc(C(=O)c3ccccc3)cc21,1,3,0.8379769886922255,71.0,CNS MPO,33,moses,wa,graph_ga,9,1.0
Clc1ccccc1-c1nc(-c2ccncc2)no1,1,1,0.9999982118606568,9.0,CNS MPO,29,moses,wa,graph_ga,10,1.0
Cc1nnc(SCc2nnc(-c3ccccc3)o2)s1,1,1,0.9998648166656494,78.0,CNS MPO,30,moses,wa,graph_ga,11,1.0
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,1,3,0.14589758223286395,19.0,CNS MPO,29,moses,wa,graph_ga,12,1.0
Cc1cc(N2CCN(S(C)(=O)=O)CC2)ncn1,1,1,0.9997047781944276,50.0,CNS MPO,31,moses,wa,graph_ga,13,1.0
Cc1c(C#N)c2ccccc2n1CC(=O)N1CCOCC1,1,2,0.966688538687734,67.0,CNS MPO,33,moses,wa,graph_ga,14,1.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,0,1.0,100.0,CNS MPO,42,moses,wa,graph_ga,15,1.0
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,1,2,0.9976199472841358,53.0,CNS MPO,34,moses,wa,graph_ga,16,1.0
CS(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1,1,1,0.9946503043174744,1.0,CNS MPO,32,moses,wa,graph_ga,17,1.0
CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,1,1,0.9994422793388368,3.0,CNS MPO,31,moses,wa,graph_ga,18,1.0
COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1,1,1,0.9999831914901732,43.0,CNS MPO,34,moses,wa,graph_ga,19,1.0
COc1ccnc(N2CCN(C(=O)c3ccco3)CC2)n1,1,1,0.9999954700469972,12.0,CNS MPO,34,moses,wa,graph_ga,20,1.0
COc1ccnc(N2CCN(C(=O)c3ccccn3)CC2)n1,1,1,0.9999996423721312,52.0,CNS MPO,35,moses,wa,graph_ga,21,1.0
COc1ccnc(N2CCN(C(=O)c3ccccc3)CC2)n1,1,1,0.99999737739563,20.0,CNS MPO,35,moses,wa,graph_ga,22,1.0
COc1ccccc1OC(=O)c1ccccc1OC(C)=O,1,1,0.9992129802703856,7.0,CNS MPO,31,moses,wa,graph_ga,23,1.0
COc1ccccc1OC(=O)Oc1ccccc1OC,1,0,1.0,3.0,CNS MPO,27,moses,wa,graph_ga,24,1.0
COc1ccccc1N1CCN(S(C)(=O)=O)CC1,1,1,0.9983017444610596,1.0,CNS MPO,30,moses,wa,graph_ga,25,1.0
COc1ccccc1N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,1,1,0.9999516010284424,2.0,CNS MPO,40,moses,wa,graph_ga,26,1.0
COc1ccccc1N1CCN(S(=O)(=O)Cc2ccccc2)CC1,1,1,0.9997509121894836,3.0,CNS MPO,38,moses,wa,graph_ga,27,1.0
COc1cccc(OC)c1C(=O)N1CCOCC1,1,1,0.8487445116043091,9.0,CNS MPO,27,moses,wa,graph_ga,28,1.0
COc1cccc(OC)c1C(=O)N1CCN(c2ccc(F)cc2)CC1,1,1,0.9999744892120358,6.0,CNS MPO,40,moses,wa,graph_ga,29,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,1,1,0.999360740184784,10.0,CNS MPO,37,moses,wa,graph_ga,30,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1OC,1,1,0.9990031123161316,10.0,CNS MPO,36,moses,wa,graph_ga,31,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,1,1,0.9999511241912842,3.0,CNS MPO,34,moses,wa,graph_ga,32,1.0
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1OC,1,1,0.9984034895896912,10.0,CNS MPO,37,moses,wa,graph_ga,33,1.0
COc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1,1,1,0.999991536140442,4.0,CNS MPO,32,moses,wa,graph_ga,34,1.0
COc1ccc(S(=O)(=O)N(C)Cc2ccccc2)cc1,1,1,0.9994031190872192,3.0,CNS MPO,34,moses,wa,graph_ga,35,1.0
COc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,1,1,0.9998216032981871,3.0,CNS MPO,33,moses,wa,graph_ga,36,1.0
COc1ccc(CN2Cc3ncccc3C2=O)cc1,1,2,0.9948837718720256,58.0,CNS MPO,28,moses,wa,graph_ga,37,1.0
COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1,1,4,0.8896132270259839,88.0,CNS MPO,37,moses,wa,graph_ga,38,1.0
COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,1,4,0.9619950715324034,23.0,CNS MPO,37,moses,wa,graph_ga,39,1.0
COc1cc2ncc(-c3ccccc3)nc2cc1OC,1,2,0.9995808013292162,39.0,CNS MPO,29,moses,wa,graph_ga,40,1.0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1,1,0.9997950196266174,3.0,CNS MPO,31,moses,wa,graph_ga,41,1.0
COc1cc(C(=O)N(C)Cc2ccccc2)cc(OC)c1OC,1,1,0.9968140721321106,16.0,CNS MPO,36,moses,wa,graph_ga,42,1.0
COC(=O)c1ccn(COc2ccccc2Cl)n1,1,2,0.1076017569074672,10.0,CNS MPO,28,moses,wa,graph_ga,43,1.0
COC(=O)C1CCN(C(=O)c2ccccc2OC(C)=O)CC1,1,1,0.9990228414535522,4.0,CNS MPO,37,moses,wa,graph_ga,44,1.0
COC(=O)C1CCN(C(=O)c2cccc(OC)c2)CC1,1,1,0.9998108744621276,5.0,CNS MPO,34,moses,wa,graph_ga,45,1.0
COC(=O)C1CCN(C(=O)c2cccc(C)c2)CC1,1,1,0.9966199398040771,3.0,CNS MPO,33,moses,wa,graph_ga,46,1.0
COC(=O)C1CCN(C(=O)c2cccc(Br)c2)CC1,1,1,0.9999839067459106,4.0,CNS MPO,34,moses,wa,graph_ga,47,1.0
COC(=O)C1CCN(C(=O)c2ccc(OC(C)=O)cc2)CC1,1,1,0.9996620416641236,44.0,CNS MPO,39,moses,wa,graph_ga,48,1.0
COC(=O)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,1,1,0.9963830709457396,3.0,CNS MPO,34,moses,wa,graph_ga,49,1.0
COC(=O)C1CCN(C(=O)c2ccc(C)c(C)c2)CC1,1,1,0.999933123588562,46.0,CNS MPO,36,moses,wa,graph_ga,50,1.0
COC(=O)C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,1,1,0.9994165897369384,3.0,CNS MPO,41,moses,wa,graph_ga,51,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1,3,0.9837133579847228,10.0,CNS MPO,38,moses,wa,graph_ga,52,1.0
CN(C)c1ncnc2c1ncn2Cc1ccccc1,1,2,0.9407512217321924,4.0,CNS MPO,27,moses,wa,graph_ga,53,1.0
CN(C)S(=O)(=O)N1CCN(c2ncccn2)CC1,1,1,0.999942421913147,56.0,CNS MPO,32,moses,wa,graph_ga,54,1.0
CN(C)S(=O)(=O)N1CCN(c2ccccc2)CC1,1,1,0.9989792704582214,55.0,CNS MPO,32,moses,wa,graph_ga,55,1.0
