SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,dataset,type,method,rank,objective
Cc1c(S(N)(=O)=O)ccc(Br)c1F,1,1,0.9171692728996276,4.0,C7H8N2O2,26,moses,wc,smiles_ga,81,0.7985162187593771
Cc1c(S(N)(=O)=O)ccc(Br)c1Cl,1,1,0.2642607390880585,4.0,C7H8N2O2,27,moses,wc,smiles_ga,82,0.7985162187593771
CSc1sc(C(C)=O)c(I)c1N,1,6,0.898419132051442,25.0,C7H8N2O2,21,moses,wc,smiles_ga,83,0.7985162187593771
CSc1sc(C(C)=O)c(Br)c1N,1,8,0.3953618431083086,26.0,C7H8N2O2,22,moses,wc,smiles_ga,84,0.7985162187593771
CS(=O)(=O)c1cc(N)cc(Br)c1F,1,1,0.9715206623077391,80.0,C7H8N2O2,26,moses,wc,smiles_ga,85,0.7985162187593771
CS(=O)(=O)c1cc(F)c(N)cc1Br,1,1,0.8842840194702148,30.0,C7H8N2O2,26,moses,wc,smiles_ga,86,0.7985162187593771
CS(=O)(=O)c1cc(Br)c(N)c(Br)c1,1,1,0.8277327418327332,61.0,C7H8N2O2,29,moses,wc,smiles_ga,87,0.7985162187593771
CS(=O)(=O)c1c(N)ccc(Br)c1F,1,3,0.3703629672857906,2.0,C7H8N2O2,26,moses,wc,smiles_ga,88,0.7985162187593771
CS(=O)(=O)c1c(Br)ccc(N)c1F,1,3,0.2801521736017472,2.0,C7H8N2O2,26,moses,wc,smiles_ga,89,0.7985162187593771
CS(=O)(=O)Nc1ccc(Br)cc1F,1,0,1.0,23.0,C7H8N2O2,24,moses,wc,smiles_ga,90,0.7985162187593771
CS(=O)(=O)Nc1ccc(Br)c(Cl)c1,1,1,0.9984179735183716,6.0,C7H8N2O2,27,moses,wc,smiles_ga,91,0.7985162187593771
CS(=O)(=O)NCc1cc(Br)cs1,1,2,0.9089298298159854,44.0,C7H8N2O2,23,moses,wc,smiles_ga,92,0.7985162187593771
CNS(=O)(=O)c1ccc(F)cc1Br,1,1,0.9998179078102112,13.0,C7H8N2O2,24,moses,wc,smiles_ga,93,0.7985162187593771
CNS(=O)(=O)c1ccc(Br)cc1Cl,1,1,0.3105389177799225,19.0,C7H8N2O2,25,moses,wc,smiles_ga,94,0.7985162187593771
CNS(=O)(=O)c1ccc(Br)cc1Br,1,1,0.9997707009315492,27.0,C7H8N2O2,25,moses,wc,smiles_ga,95,0.7985162187593771
CNS(=O)(=O)c1cc(Br)ccc1F,1,1,0.9945117235183716,36.0,C7H8N2O2,24,moses,wc,smiles_ga,96,0.7985162187593771
CNS(=O)(=O)c1cc(Br)ccc1Br,1,1,0.9999371767044068,18.0,C7H8N2O2,25,moses,wc,smiles_ga,97,0.7985162187593771
CN(C)S(=O)(=O)c1sccc1Br,1,2,0.6650393222523263,6.0,C7H8N2O2,23,moses,wc,smiles_ga,98,0.7985162187593771
CN(C)S(=O)(=O)c1cscc1Br,1,2,0.5158651424653975,85.0,C7H8N2O2,23,moses,wc,smiles_ga,99,0.7985162187593771
CC(c1sccc1Br)S(N)(=O)=O,1,5,0.07106331915291014,1.0,C7H8N2O2,23,moses,wc,smiles_ga,100,0.7985162187593771
Cc1nc(O)ccc1C(N)=O,1,2,0.8538661404758727,65.0,C7H8N2O2,18,moses,wc,smiles_lstm,1,1.0
COc1ncccc1C(N)=O,1,1,0.7511178255081177,3.0,C7H8N2O2,16,moses,wc,smiles_lstm,2,1.0
COC(=O)c1ccc(N)cn1,1,0,1.0,18.0,C7H8N2O2,18,moses,wc,smiles_lstm,3,1.0
OCCOc1ncccc1Cl,1,1,0.767869234085083,15.0,C7H8N2O2,14,moses,wc,smiles_lstm,4,0.9048374180359596
OCCOc1ccc(Br)cn1,1,1,0.9996464252471924,5.0,C7H8N2O2,16,moses,wc,smiles_lstm,5,0.9048374180359596
OCC(O)c1ccc(Br)cn1,1,1,0.8923105597496033,64.0,C7H8N2O2,18,moses,wc,smiles_lstm,6,0.9048374180359596
O=C(CO)Nc1cc(Br)ccn1,1,1,0.9939496517181396,8.0,C7H8N2O2,20,moses,wc,smiles_lstm,7,0.9048374180359596
Nc1ccccc1S(N)(=O)=O,1,0,1.0,9.0,C7H8N2O2,19,moses,wc,smiles_lstm,8,0.9048374180359596
NC(=O)c1nc(CO)ccc1Br,1,4,0.9219417074080748,70.0,C7H8N2O2,20,moses,wc,smiles_lstm,9,0.9048374180359596
NC(=O)c1cc(Br)cnc1CO,1,2,0.1290870680341456,28.0,C7H8N2O2,20,moses,wc,smiles_lstm,10,0.9048374180359596
NC(=O)c1c(Br)ccc(N)c1O,1,3,0.09389853599068616,29.0,C7H8N2O2,22,moses,wc,smiles_lstm,11,0.9048374180359596
NC(=O)OCc1ccc(Br)cn1,1,1,0.8570345640182495,11.0,C7H8N2O2,20,moses,wc,smiles_lstm,12,0.9048374180359596
NC(=O)Nc1ccc(O)c(Br)c1,1,1,0.9937390089035034,40.0,C7H8N2O2,22,moses,wc,smiles_lstm,13,0.9048374180359596
NC(=O)Cn1cccc(Br)c1=O,1,1,0.9828485250473022,9.0,C7H8N2O2,21,moses,wc,smiles_lstm,14,0.9048374180359596
NC(=O)Cn1cc(Br)ccc1=O,1,1,0.9980350136756896,4.0,C7H8N2O2,21,moses,wc,smiles_lstm,15,0.9048374180359596
NC(=O)COc1ncccc1Cl,1,2,0.9879516612664928,5.0,C7H8N2O2,18,moses,wc,smiles_lstm,16,0.9048374180359596
NC(=O)COc1ncccc1Br,1,1,0.9764837026596068,11.0,C7H8N2O2,18,moses,wc,smiles_lstm,17,0.9048374180359596
NC(=O)COc1ccncc1Br,1,1,0.998866081237793,27.0,C7H8N2O2,18,moses,wc,smiles_lstm,18,0.9048374180359596
NC(=O)COc1cccnc1Br,1,1,0.9903903007507324,3.0,C7H8N2O2,18,moses,wc,smiles_lstm,19,0.9048374180359596
Cc1oc(C)c(C(N)=O)c1Br,1,7,0.7640226232987201,12.0,C7H8N2O2,21,moses,wc,smiles_lstm,20,0.9048374180359596
Cc1ncc(Br)c(O)c1CO,1,3,0.6651821713153719,21.0,C7H8N2O2,18,moses,wc,smiles_lstm,21,0.9048374180359596
Cc1nc(O)cc(Br)c1CO,1,2,0.8099545946506765,72.0,C7H8N2O2,18,moses,wc,smiles_lstm,22,0.9048374180359596
Cc1nc(O)cc(Br)c1C(N)=O,1,8,0.5366869498977969,63.0,C7H8N2O2,22,moses,wc,smiles_lstm,23,0.9048374180359596
Cc1ccc(S(N)(=O)=O)cn1,1,2,0.9309042572192292,3.0,C7H8N2O2,21,moses,wc,smiles_lstm,24,0.9048374180359596
Cc1[nH]c(=O)ccc1S(N)=O,0,11,0.0,-1.0,C7H8N2O2,22,moses,wc,smiles_lstm,25,0.9048374180359596
CSc1ncccc1C(N)=O,1,1,0.9981398582458496,27.0,C7H8N2O2,16,moses,wc,smiles_lstm,26,0.9048374180359596
CS(=O)(=O)c1cncc(N)c1,1,1,0.9985387325286864,6.0,C7H8N2O2,21,moses,wc,smiles_lstm,27,0.9048374180359596
CS(=O)(=O)c1ccc(N)cn1,1,1,0.9918941855430604,93.0,C7H8N2O2,21,moses,wc,smiles_lstm,28,0.9048374180359596
CS(=O)(=O)Nc1ccncc1,1,1,0.9940292835235596,3.0,C7H8N2O2,19,moses,wc,smiles_lstm,29,0.9048374180359596
COc1ncccc1S(N)=O,0,11,0.0,-1.0,C7H8N2O2,16,moses,wc,smiles_lstm,30,0.9048374180359596
COc1nccc(F)c1C(N)=O,1,3,0.9930683935037592,12.0,C7H8N2O2,19,moses,wc,smiles_lstm,31,0.9048374180359596
COc1nccc(Cl)c1C(N)=O,1,2,0.8853132198285749,80.0,C7H8N2O2,20,moses,wc,smiles_lstm,32,0.9048374180359596
COc1nccc(Br)c1OC,1,1,0.9888867735862732,9.0,C7H8N2O2,16,moses,wc,smiles_lstm,33,0.9048374180359596
COc1nccc(Br)c1CO,1,3,0.3000375518550122,22.0,C7H8N2O2,16,moses,wc,smiles_lstm,34,0.9048374180359596
COc1nccc(Br)c1C(N)=O,1,2,0.2974722378252448,22.0,C7H8N2O2,20,moses,wc,smiles_lstm,35,0.9048374180359596
COc1ncc(Cl)cc1C(N)=O,1,1,0.97353857755661,16.0,C7H8N2O2,20,moses,wc,smiles_lstm,36,0.9048374180359596
COc1ncc(Br)cc1CO,1,1,0.9435873031616212,76.0,C7H8N2O2,16,moses,wc,smiles_lstm,37,0.9048374180359596
COc1ncc(Br)cc1C(N)=O,1,0,1.0,54.0,C7H8N2O2,20,moses,wc,smiles_lstm,38,0.9048374180359596
COc1nc(OC)c(Br)c(N)c1Cl,1,3,0.4170141942641298,58.0,C7H8N2O2,23,moses,wc,smiles_lstm,39,0.9048374180359596
COc1nc(OC)c(Br)c(N)c1Br,1,3,0.6582625082611749,10.0,C7H8N2O2,23,moses,wc,smiles_lstm,40,0.9048374180359596
COc1nc(OC)c(Br)c(Cl)c1N,1,2,0.06678724515172617,100.0,C7H8N2O2,23,moses,wc,smiles_lstm,41,0.9048374180359596
COc1nc(OC)c(Br)c(Br)c1N,1,5,0.3552701146927246,42.0,C7H8N2O2,23,moses,wc,smiles_lstm,42,0.9048374180359596
COc1nc(N)c(Br)c(OC)c1Cl,1,4,0.3162448222447891,67.0,C7H8N2O2,23,moses,wc,smiles_lstm,43,0.9048374180359596
COc1nc(Cl)ccc1C(N)=O,1,1,0.6610826849937439,91.0,C7H8N2O2,20,moses,wc,smiles_lstm,44,0.9048374180359596
COc1nc(Br)ccc1CO,1,3,0.8462176655632703,6.0,C7H8N2O2,16,moses,wc,smiles_lstm,45,0.9048374180359596
COc1nc(Br)ccc1C(N)=O,1,3,0.8674609818334861,5.0,C7H8N2O2,20,moses,wc,smiles_lstm,46,0.9048374180359596
COc1nc(Br)c(Br)c(N)c1CO,1,8,0.5695737774623936,8.0,C7H8N2O2,23,moses,wc,smiles_lstm,47,0.9048374180359596
COc1ccc(O)c(Br)c1N,1,2,0.8437142717685653,15.0,C7H8N2O2,18,moses,wc,smiles_lstm,48,0.9048374180359596
COc1cc(O)cc(Br)c1N,1,2,0.07563718616567172,1.0,C7H8N2O2,18,moses,wc,smiles_lstm,49,0.9048374180359596
COc1cc(Br)cnc1OC,1,1,0.9973247051239014,9.0,C7H8N2O2,16,moses,wc,smiles_lstm,50,0.9048374180359596
COc1cc(Br)cnc1CO,1,3,0.3986783154072205,70.0,C7H8N2O2,16,moses,wc,smiles_lstm,51,0.9048374180359596
COc1cc(Br)cnc1C(N)=O,1,5,0.9912388724944842,5.0,C7H8N2O2,20,moses,wc,smiles_lstm,52,0.9048374180359596
COc1cc(Br)cn(C)c1=O,1,2,0.9838553666790943,29.0,C7H8N2O2,19,moses,wc,smiles_lstm,53,0.9048374180359596
COc1c(N)c(O)c(N)c(Br)c1Cl,1,7,0.1958677558579585,30.0,C7H8N2O2,25,moses,wc,smiles_lstm,54,0.9048374180359596
COCc1c(Br)cc(N)c(=O)n1F,0,11,0.0,-1.0,C7H8N2O2,23,moses,wc,smiles_lstm,55,0.9048374180359596
COC(=O)c1nc(N)ccc1Br,1,1,0.9962097406387328,67.0,C7H8N2O2,20,moses,wc,smiles_lstm,56,0.9048374180359596
COC(=O)c1nc(C)ncc1Br,1,2,0.432633992928908,23.0,C7H8N2O2,20,moses,wc,smiles_lstm,57,0.9048374180359596
COC(=O)c1cncc(Br)c1N,1,1,0.7959201335906982,9.0,C7H8N2O2,20,moses,wc,smiles_lstm,58,0.9048374180359596
COC(=O)c1cnc(N)c(Br)c1,1,0,1.0,39.0,C7H8N2O2,22,moses,wc,smiles_lstm,59,0.9048374180359596
COC(=O)c1ccnc(N)c1Cl,1,3,0.9411997150269972,5.0,C7H8N2O2,20,moses,wc,smiles_lstm,60,0.9048374180359596
COC(=O)c1ccnc(N)c1Br,1,1,0.2297275215387345,10.0,C7H8N2O2,20,moses,wc,smiles_lstm,61,0.9048374180359596
COC(=O)c1cc(N)cnc1Br,1,1,0.4109217822551727,23.0,C7H8N2O2,20,moses,wc,smiles_lstm,62,0.9048374180359596
COC(=O)c1cc(N)c(Br)cn1,1,1,0.7134050726890564,44.0,C7H8N2O2,22,moses,wc,smiles_lstm,63,0.9048374180359596
COC(=O)c1cc(Br)cnc1N,1,0,1.0,15.0,C7H8N2O2,20,moses,wc,smiles_lstm,64,0.9048374180359596
COC(=O)c1cc(Br)cn1C,1,0,1.0,60.0,C7H8N2O2,19,moses,wc,smiles_lstm,65,0.9048374180359596
COC(=O)c1cc(Br)cc(N)n1,1,3,0.9281623095542858,62.0,C7H8N2O2,22,moses,wc,smiles_lstm,66,0.9048374180359596
COC(=O)c1cc(Br)c(N)cn1,1,1,0.3441482484340668,18.0,C7H8N2O2,22,moses,wc,smiles_lstm,67,0.9048374180359596
COC(=O)c1c(N)cncc1Br,1,1,0.6278863549232483,11.0,C7H8N2O2,20,moses,wc,smiles_lstm,68,0.9048374180359596
COC(=O)c1c(N)ccnc1Br,1,3,0.4404984990194371,25.0,C7H8N2O2,20,moses,wc,smiles_lstm,69,0.9048374180359596
COC(=O)c1c(Br)ccn1C,1,2,0.5478847498622379,24.0,C7H8N2O2,19,moses,wc,smiles_lstm,70,0.9048374180359596
COC(=O)c1[nH]c(C)cc1Br,1,1,0.6683123111724854,22.0,C7H8N2O2,22,moses,wc,smiles_lstm,71,0.9048374180359596
COC(=O)Nc1ncccc1Br,1,1,0.999975323677063,8.0,C7H8N2O2,18,moses,wc,smiles_lstm,72,0.9048374180359596
COC(=O)Nc1cnccc1Br,1,1,0.9997004270553588,5.0,C7H8N2O2,18,moses,wc,smiles_lstm,73,0.9048374180359596
COC(=O)Nc1cncc(Br)c1,1,1,0.9999924898147584,5.0,C7H8N2O2,20,moses,wc,smiles_lstm,74,0.9048374180359596
COC(=O)Nc1ccnc(Br)c1,1,1,0.99883371591568,24.0,C7H8N2O2,20,moses,wc,smiles_lstm,75,0.9048374180359596
COC(=O)Cn1nc(C)c(Br)c1F,1,2,0.9878867285806336,7.0,C7H8N2O2,23,moses,wc,smiles_lstm,76,0.9048374180359596
CNS(=O)(=O)c1ccncc1,1,1,0.9886454343795776,72.0,C7H8N2O2,19,moses,wc,smiles_lstm,77,0.9048374180359596
CNS(=O)(=O)c1cccnc1,1,1,0.9991551637649536,9.0,C7H8N2O2,19,moses,wc,smiles_lstm,78,0.9048374180359596
CNS(=O)(=O)c1ccccn1,1,1,0.9380121827125548,100.0,C7H8N2O2,19,moses,wc,smiles_lstm,79,0.9048374180359596
CCS(=O)(=O)c1n[nH]c2sccc12,0,11,0.0,-1.0,C7H8N2O2,26,moses,wc,smiles_lstm,80,0.9048374180359596
CCOc1cc(=O)[nH]cc1Br,1,2,0.972159341406872,70.0,C7H8N2O2,20,moses,wc,smiles_lstm,81,0.9048374180359596
CCOC(=O)c1nccc(Br)n1,1,6,0.4823640329550176,6.0,C7H8N2O2,20,moses,wc,smiles_lstm,82,0.9048374180359596
CCOC(=O)c1c[nH]cc1Br,1,1,0.929406464099884,67.0,C7H8N2O2,20,moses,wc,smiles_lstm,83,0.9048374180359596
CC(=O)c1c[nH]c(C(N)=O)c1Br,1,3,0.53202179230043,7.0,C7H8N2O2,26,moses,wc,smiles_lstm,84,0.9048374180359596
Nc1c(Br)cc(Br)c(N)c1CO,1,3,0.3449463369511753,16.0,C7H8N2O2,22,moses,wc,smiles_lstm,85,0.8824969025845955
NS(=O)(=O)Cc1ccccc1Cl,1,1,0.9854223728179932,83.0,C7H8N2O2,21,moses,wc,smiles_lstm,86,0.8824969025845955
NS(=O)(=O)Cc1ccccc1Br,1,1,0.9831013083457948,79.0,C7H8N2O2,21,moses,wc,smiles_lstm,87,0.8824969025845955
NC(=O)COCc1csc(Br)c1,1,5,0.7786940604143959,60.0,C7H8N2O2,20,moses,wc,smiles_lstm,88,0.8824969025845955
Cc1ccc(S(N)(=O)=O)c(F)c1,1,1,0.9982720613479614,17.0,C7H8N2O2,24,moses,wc,smiles_lstm,89,0.8824969025845955
Cc1c(F)cccc1S(N)(=O)=O,1,1,0.9834977984428406,84.0,C7H8N2O2,22,moses,wc,smiles_lstm,90,0.8824969025845955
CS(=O)(=O)c1ccc(Br)c(N)c1,1,1,0.994746208190918,21.0,C7H8N2O2,25,moses,wc,smiles_lstm,91,0.8824969025845955
CS(=O)(=O)c1c(N)cccc1Cl,1,1,0.5729179382324219,19.0,C7H8N2O2,23,moses,wc,smiles_lstm,92,0.8824969025845955
COc1ccc(Br)c(S(N)=O)c1,1,3,0.7986331955931235,9.0,C7H8N2O2,22,moses,wc,smiles_lstm,93,0.8824969025845955
COc1cc(Br)ccc1S(N)=O,1,3,0.4478770326744389,4.0,C7H8N2O2,20,moses,wc,smiles_lstm,94,0.8824969025845955
COc1cc(Br)c(Br)c(N)c1N,1,1,0.5734032392501831,63.0,C7H8N2O2,22,moses,wc,smiles_lstm,95,0.8824969025845955
COc1c(N)cc(Cl)c(N)c1Br,1,5,0.5172800854706674,49.0,C7H8N2O2,22,moses,wc,smiles_lstm,96,0.8824969025845955
COc1c(Cl)cccc1S(N)=O,1,3,0.3256060176588405,17.0,C7H8N2O2,20,moses,wc,smiles_lstm,97,0.8824969025845955
COC(=O)c1sc(C)c(Br)c1N,1,7,0.12675157567678094,89.0,C7H8N2O2,22,moses,wc,smiles_lstm,98,0.8824969025845955
COC(=O)c1nc(SC)ncc1Br,1,0,1.0,27.0,C7H8N2O2,21,moses,wc,smiles_lstm,99,0.8824969025845955
CCOc1ncc(F)c(N)c1Br,1,4,0.9565391850891428,16.0,C7H8N2O2,19,moses,wc,smiles_lstm,100,0.8824969025845955
COC(=O)CSc1ncccn1,1,1,0.6573584675788879,6.0,C7H8N2O2,17,moses,wc,graph_ga,1,0.9753099120283328
O=c1c(Br)cccn1CCO,1,1,0.9916405677795408,11.0,C7H8N2O2,17,moses,wc,graph_ga,2,0.9048374180359596
CS(=O)(=O)Nc1ccncc1,1,1,0.9160633087158204,2.0,C7H8N2O2,19,moses,wc,graph_ga,3,0.9048374180359596
COC(=O)C1=CCNC=C1Cl,0,11,0.0,-1.0,C7H8N2O2,19,moses,wc,graph_ga,4,0.9048374180359596
COC(=O)C1=CCNC=C1Br,1,4,0.0569936753804593,72.0,C7H8N2O2,19,moses,wc,graph_ga,5,0.9048374180359596
CNS(=O)(=O)c1ccncc1,1,1,0.9886454343795776,72.0,C7H8N2O2,19,moses,wc,graph_ga,6,0.9048374180359596
O=C(NCCO)c1sccc1Br,1,1,0.9998642206192015,16.0,C7H8N2O2,18,moses,wc,graph_ga,7,0.8824969025845955
O=C(NCCO)c1cc(Br)cs1,1,1,0.9995667338371276,9.0,C7H8N2O2,20,moses,wc,graph_ga,8,0.8824969025845955
NS(=O)(=O)Cc1ccccc1F,1,1,0.991231381893158,91.0,C7H8N2O2,20,moses,wc,graph_ga,9,0.8824969025845955
NS(=O)(=O)Cc1ccccc1Br,1,1,0.9831013083457948,79.0,C7H8N2O2,21,moses,wc,graph_ga,10,0.8824969025845955
NS(=O)(=O)Cc1cccc(Cl)c1,1,1,0.9964816570281982,43.0,C7H8N2O2,23,moses,wc,graph_ga,11,0.8824969025845955
NS(=O)(=O)Cc1cccc(Br)c1,1,1,0.9970474839210508,41.0,C7H8N2O2,23,moses,wc,graph_ga,12,0.8824969025845955
NS(=O)(=O)Cc1ccc(Br)cc1,1,1,0.9970180988311768,50.0,C7H8N2O2,23,moses,wc,graph_ga,13,0.8824969025845955
NCC(=O)OCc1cc(Br)cs1,1,2,0.9890538458431166,13.0,C7H8N2O2,20,moses,wc,graph_ga,14,0.8824969025845955
Cc1cccc(S(N)(=O)=O)c1F,1,1,0.9086480736732484,1.0,C7H8N2O2,22,moses,wc,graph_ga,15,0.8824969025845955
Cc1cccc(S(N)(=O)=O)c1Br,1,2,0.9741467171149764,6.0,C7H8N2O2,23,moses,wc,graph_ga,16,0.8824969025845955
Cc1ccc(S(N)(=O)=O)cc1Cl,1,0,1.0,29.0,C7H8N2O2,23,moses,wc,graph_ga,17,0.8824969025845955
Cc1ccc(S(N)(=O)=O)cc1Br,1,1,0.9735907912254332,56.0,C7H8N2O2,23,moses,wc,graph_ga,18,0.8824969025845955
Cc1ccc(S(N)(=O)=O)c(Br)c1,1,2,0.9672162301510844,3.0,C7H8N2O2,25,moses,wc,graph_ga,19,0.8824969025845955
Cc1ccc(Cl)cc1S(N)(=O)=O,1,1,0.995227575302124,81.0,C7H8N2O2,23,moses,wc,graph_ga,20,0.8824969025845955
Cc1ccc(Br)cc1S(N)(=O)=O,1,1,0.9976481795310974,64.0,C7H8N2O2,23,moses,wc,graph_ga,21,0.8824969025845955
Cc1ccc(Br)c(S(N)(=O)=O)c1,1,1,0.4407976269721985,78.0,C7H8N2O2,25,moses,wc,graph_ga,22,0.8824969025845955
Cc1cc(S(N)(=O)=O)ccc1Br,1,0,1.0,67.0,C7H8N2O2,23,moses,wc,graph_ga,23,0.8824969025845955
Cc1cc(Br)ccc1S(N)(=O)=O,1,1,0.8169147968292236,1.0,C7H8N2O2,23,moses,wc,graph_ga,24,0.8824969025845955
Cc1cc(Br)cc(S(N)(=O)=O)c1,1,1,0.9975157976150512,80.0,C7H8N2O2,25,moses,wc,graph_ga,25,0.8824969025845955
Cc1c(Br)cccc1S(N)(=O)=O,1,2,0.8956243812888118,4.0,C7H8N2O2,23,moses,wc,graph_ga,26,0.8824969025845955
CS(=O)(=O)c1cccc(Br)c1N,1,1,0.12617532908916473,19.0,C7H8N2O2,23,moses,wc,graph_ga,27,0.8824969025845955
CS(=O)(=O)c1ccc(N)cc1Cl,1,0,1.0,65.0,C7H8N2O2,23,moses,wc,graph_ga,28,0.8824969025845955
CS(=O)(=O)c1ccc(N)cc1Br,1,1,0.3972582221031189,24.0,C7H8N2O2,23,moses,wc,graph_ga,29,0.8824969025845955
CS(=O)(=O)c1ccc(N)c(Br)c1,1,0,1.0,61.0,C7H8N2O2,25,moses,wc,graph_ga,30,0.8824969025845955
CS(=O)(=O)c1ccc(F)cc1N,1,1,0.9765755534172058,12.0,C7H8N2O2,22,moses,wc,graph_ga,31,0.8824969025845955
CS(=O)(=O)c1ccc(Br)cc1N,1,1,0.986262321472168,6.0,C7H8N2O2,23,moses,wc,graph_ga,32,0.8824969025845955
CS(=O)(=O)c1ccc(Br)c(N)c1,1,1,0.994746208190918,21.0,C7H8N2O2,25,moses,wc,graph_ga,33,0.8824969025845955
CS(=O)(=O)c1cc(N)ccc1F,1,0,1.0,80.0,C7H8N2O2,22,moses,wc,graph_ga,34,0.8824969025845955
CS(=O)(=O)c1cc(N)ccc1Br,1,1,0.4497946500778198,18.0,C7H8N2O2,23,moses,wc,graph_ga,35,0.8824969025845955
CS(=O)(=O)c1cc(N)cc(Br)c1,1,2,0.3165354824742206,38.0,C7H8N2O2,25,moses,wc,graph_ga,36,0.8824969025845955
CS(=O)(=O)c1cc(Br)ccc1N,1,1,0.25391125679016113,19.0,C7H8N2O2,23,moses,wc,graph_ga,37,0.8824969025845955
CS(=O)(=O)c1c(N)cccc1F,1,1,0.2418134659528733,22.0,C7H8N2O2,22,moses,wc,graph_ga,38,0.8824969025845955
CS(=O)(=O)c1c(N)cccc1Br,1,3,0.7785438493508686,9.0,C7H8N2O2,23,moses,wc,graph_ga,39,0.8824969025845955
CS(=O)(=O)Nc1ccccc1Br,1,0,1.0,49.0,C7H8N2O2,21,moses,wc,graph_ga,40,0.8824969025845955
CS(=O)(=O)Nc1cccc(Br)c1,1,0,1.0,36.0,C7H8N2O2,23,moses,wc,graph_ga,41,0.8824969025845955
CS(=O)(=O)Nc1ccc(Cl)cc1,1,1,0.9511954784393308,81.0,C7H8N2O2,23,moses,wc,graph_ga,42,0.8824969025845955
CS(=O)(=O)Nc1ccc(Br)cc1,1,0,1.0,5.0,C7H8N2O2,23,moses,wc,graph_ga,43,0.8824969025845955
COCNC(=O)c1sccc1Br,1,3,0.8637174742165528,22.0,C7H8N2O2,18,moses,wc,graph_ga,44,0.8824969025845955
COC(=O)c1sc(C)c(Br)c1N,1,6,0.586357953168156,32.0,C7H8N2O2,22,moses,wc,graph_ga,45,0.8824969025845955
COC(=O)c1nc(SC)ncc1Br,1,0,1.0,27.0,C7H8N2O2,21,moses,wc,graph_ga,46,0.8824969025845955
COC(=O)CSc1nnccc1Br,1,3,0.10790587727206266,50.0,C7H8N2O2,19,moses,wc,graph_ga,47,0.8824969025845955
COC(=O)CSc1nccc(Br)n1,1,4,0.8440096985472412,70.0,C7H8N2O2,21,moses,wc,graph_ga,48,0.8824969025845955
COC(=O)CSc1ncc(Br)cn1,1,2,0.9972867695120228,4.0,C7H8N2O2,21,moses,wc,graph_ga,49,0.8824969025845955
COC(=O)CSC1N=CC=C1F,0,11,0.0,-1.0,C7H8N2O2,19,moses,wc,graph_ga,50,0.8824969025845955
COC(=O)CSC1N=CC=C1Br,0,11,0.0,-1.0,C7H8N2O2,20,moses,wc,graph_ga,51,0.8824969025845955
COC(=O)CSC1=C(Br)CC=N1,0,11,0.0,-1.0,C7H8N2O2,22,moses,wc,graph_ga,52,0.8824969025845955
CNc1nc(OC)c(Br)cc1Br,1,1,0.9672147631645204,23.0,C7H8N2O2,20,moses,wc,graph_ga,53,0.8824969025845955
CNS(=O)(=O)c1ccccc1Br,1,0,1.0,56.0,C7H8N2O2,21,moses,wc,graph_ga,54,0.8824969025845955
CNS(=O)(=O)c1cccc(F)c1,1,1,0.9994913339614868,7.0,C7H8N2O2,22,moses,wc,graph_ga,55,0.8824969025845955
CNS(=O)(=O)c1cccc(Br)c1,1,1,0.9992559552192688,5.0,C7H8N2O2,23,moses,wc,graph_ga,56,0.8824969025845955
CNS(=O)(=O)c1ccc(F)cc1,1,0,1.0,28.0,C7H8N2O2,22,moses,wc,graph_ga,57,0.8824969025845955
CNS(=O)(=O)c1ccc(Br)cc1,1,0,1.0,19.0,C7H8N2O2,23,moses,wc,graph_ga,58,0.8824969025845955
CNC(=O)C(O)c1cc(Br)cs1,1,1,0.8526026010513306,7.0,C7H8N2O2,22,moses,wc,graph_ga,59,0.8824969025845955
CCS(=O)(=O)c1ncccc1Br,1,2,0.9780038824087356,5.0,C7H8N2O2,21,moses,wc,graph_ga,60,0.8824969025845955
CCOc1ncc(Br)c(N)c1Br,1,1,0.9472219347953796,35.0,C7H8N2O2,20,moses,wc,graph_ga,61,0.8824969025845955
CCOc1nc(N)c(Br)cc1Br,1,1,0.95333594083786,79.0,C7H8N2O2,20,moses,wc,graph_ga,62,0.8824969025845955
O=c1c(Br)cc(Br)cn1CCO,1,1,0.9975268244743348,29.0,C7H8N2O2,21,moses,wc,graph_ga,63,0.8187307530779818
Nc1cccc(Br)c1S(N)(=O)=O,1,2,0.8556453708633676,2.0,C7H8N2O2,23,moses,wc,graph_ga,64,0.8187307530779818
Nc1ccc(S(N)(=O)=O)cc1Br,1,1,0.801361620426178,1.0,C7H8N2O2,23,moses,wc,graph_ga,65,0.8187307530779818
Nc1ccc(S(N)(=O)=O)c(Br)c1,1,1,0.2408714443445205,1.0,C7H8N2O2,25,moses,wc,graph_ga,66,0.8187307530779818
Nc1ccc(F)cc1S(N)(=O)=O,1,1,0.9821244478225708,1.0,C7H8N2O2,22,moses,wc,graph_ga,67,0.8187307530779818
Nc1ccc(Br)cc1S(N)(=O)=O,1,0,1.0,34.0,C7H8N2O2,23,moses,wc,graph_ga,68,0.8187307530779818
Nc1cc(S(N)(=O)=O)ccc1Br,1,1,0.2950011193752289,4.0,C7H8N2O2,23,moses,wc,graph_ga,69,0.8187307530779818
Nc1cc(Br)ccc1S(N)(=O)=O,1,1,0.8654294610023499,39.0,C7H8N2O2,23,moses,wc,graph_ga,70,0.8187307530779818
